coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified,weekday,user_created_at_converted,text_without_stopwords
,Wed Jun 02 16:37:32 +0000 2021,,,,0,1400129464722395140,,,,pl,,,,60,1.4001259312561562e+18,trzaskowski_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".@warszawa od lat pomaga repatriantom - wspieramy ich, aby mogli rozpocząć nowe życie w Ojczyźnie. Tak, jak Państwo Gladkov, którym dziś przekazałem klucze do nowego mieszkania. Potomkowie polskiej rodziny deportowanej z kresów wschodnich w głąb ZSRR zamieszkają na Bielanach🙂 https://t.co/rHRdIKpP3X",https://twitter.com/CTomczyk/status/1400129464722395140,Tue Jun 30 11:10:55 +0000 2009,52367150,False,Poseł na Sejm RP. Wiceprzewodniczący PO RP. Przewodniczący Klubu KO(20-21). Rzecznik Rządu RP oraz Sekretarz Stanu w Kancelarii Prezesa Rady Ministrów(2015),11930,88021,2937,297,Sieradz/Warszawa,Cezary Tomczyk,CTomczyk,27876,,http://www.cezarytomczyk.pl,True,Wednesday,Tue 06 30 11:10:55 +0000 2009,".@warszawa lat pomaga repatriantom - wspieramy , mogli rozpocząć nowe życie Ojczyźnie . , Państwo Gladkov , przekazałem klucze nowego mieszkania . Potomkowie polskiej rodziny deportowanej kresów wschodnich głąb ZSRR zamieszkają Bielanach 🙂 https://t.co/rHRdIKpP3X"
,Wed Jun 02 17:12:51 +0000 2021,wieszwięcej,,https://tvp.info/54143727/warszawa-w-poblizu-mostu-swietokrzyskiego-znaleziono-zwloki-na-miejscu-pracuje-policja,3,1400138355170496512,,,,pl,,False,,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Zwłoki nad Wisłą w centrum Warszawy. Znalazł je rowerzysta #wieszwięcej https://t.co/rTu1PEq6mo,https://twitter.com/tvp_info/status/1400138355170496512,Mon Jun 15 09:00:38 +0000 2009,47295451,False,https://t.co/XzEjWNy3tg #wieszwiecej - najświeższe informacje z kraju i ze świata. Telefon interwencyjny: 601600100,1332,833076,2003,1269,Warszawa,tvp.info 🇵🇱,tvp_info,329096,,,True,Wednesday,Mon 06 15 09:00:38 +0000 2009,Zwłoki Wisłą centrum Warszawy . Znalazł rowerzysta # wieszwięcej https://t.co/rTu1PEq6mo
,Wed Jun 02 17:02:27 +0000 2021,wieszwięcej,,https://tvp.info/54142139/warszawa-nowy-mieszkaniec-zoo-to-zyrafa-z-danii,4,1400135735399833600,,,,pl,,False,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Karim dołączył do trzech samic. Przyjechał do Warszawy z Danii #wieszwięcej https://t.co/tFMjjIGvC1,https://twitter.com/tvp_info/status/1400135735399833600,Mon Jun 15 09:00:38 +0000 2009,47295451,False,https://t.co/XzEjWNy3tg #wieszwiecej - najświeższe informacje z kraju i ze świata. Telefon interwencyjny: 601600100,1332,833076,2003,1269,Warszawa,tvp.info 🇵🇱,tvp_info,329096,,,True,Wednesday,Mon 06 15 09:00:38 +0000 2009,Karim dołączył trzech samic . Przyjechał Warszawy Danii # wieszwięcej https://t.co/tFMjjIGvC1
,Wed Jun 02 18:00:39 +0000 2021,WorldBicycleDay,https://twitter.com/CanadaPolska/status/1400150383763378178/video/1,,22,1400150383763378178,,,,pl,,False,,1,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Za każdym razem, gdy wybierasz swój 🚲 dokonujesz małej zmiany 🌍🍃@Scanlon_Leslie na swoim 🚲 jeździ na spotkania w całej @warszawa 

Z okazji #WorldBicycleDay dołącz do Ambasadorów 🇨🇦 🇬🇧 🇮🇹 i Prez. @trzaskowski_ aby obniżyć emisję dwutlenku węgla.
Bądź częścią wielkiej zmiany! https://t.co/r4BGtmKEYu",https://twitter.com/CanadaPolska/status/1400150383763378178,Tue Mar 04 10:21:17 +0000 2014,2371710512,False,Ambasada Kanady w Polsce - English: @CanadaPoland - Français: @CanadaPologne - https://t.co/IgTH9LkgVc,1749,1587,601,46,"Warszawa, Polska",CanadaPolska,CanadaPolska,3281,,http://www.canada.pl,True,Wednesday,Tue 03 04 10:21:17 +0000 2014,"każdym razem , wybierasz swój 🚲 dokonujesz małej zmiany 🌍 🍃 @Scanlon_Leslie swoim 🚲 jeździ spotkania całej @warszawa 

 okazji # WorldBicycleDay dołącz Ambasadorów 🇨 🇦 🇬 🇧 🇮 🇹 Prez . @trzaskowski _ obniżyć emisję dwutlenku węgla . 
 Bądź częścią wielkiej zmiany ! https://t.co/r4BGtmKEYu"
,Wed Jun 02 18:37:52 +0000 2021,,,,3,1400159747551137798,rafalhubert,1.4001098285178143e+18,42626710.0,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@rafalhubert @UKSW_Warszawa Prof. Zenderowskiemu nie ufam w kwestii Czechosłowacji za grosz! Znam człowieka, pija kofolę, nie może być obiektywny",https://twitter.com/michalplocinski/status/1400159747551137798,Fri Oct 12 13:58:35 +0000 2018,1050747560015618048,False,@Rzeczpospolita #PlusMinus @radiokampus,29867,3641,1233,29,"Warszawa, Polska",Michał Płociński,michalplocinski,13214,,,True,Wednesday,Fri 10 12 13:58:35 +0000 2018,"@rafalhubert @UKSW_Warszawa Prof . Zenderowskiemu ufam kwestii Czechosłowacji grosz ! Znam człowieka , pija kofolę , obiektywny"
,Wed Jun 02 19:13:06 +0000 2021,,,https://tvn24.pl/tvnwarszawa/najnowsze/warszawa-kladki-w-koronach-drzew-i-taras-widokowy-zmiany-na-kopcu-powstania-warszawskiego-5111087,3,1400168616637734917,,,,pl,,False,,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Dwupoziomowy taras widokowy, historyczna ekspozycja i lapidarium oraz kładki osadzone w koronach drzew. Tak w październiku przyszłego roku ma wyglądać szczyt kopca Powstania Warszawskiego.

ZOBACZ i dowiedz się więcej:
https://t.co/sw0IZbvpez",https://twitter.com/tvnwarszawa/status/1400168616637734917,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Wednesday,Tue 05 12 19:02:00 +0000 2009,"Dwupoziomowy taras widokowy , historyczna ekspozycja lapidarium kładki osadzone koronach drzew . październiku przyszłego wyglądać szczyt kopca Powstania Warszawskiego . 

 ZOBACZ dowiedz : 
 https://t.co/sw0IZbvpez"
,Wed Jun 02 21:02:35 +0000 2021,,,,0,1400196169813405698,,,,pl,,,,60,1.4001259312561562e+18,trzaskowski_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",".@warszawa od lat pomaga repatriantom - wspieramy ich, aby mogli rozpocząć nowe życie w Ojczyźnie. Tak, jak Państwo Gladkov, którym dziś przekazałem klucze do nowego mieszkania. Potomkowie polskiej rodziny deportowanej z kresów wschodnich w głąb ZSRR zamieszkają na Bielanach🙂 https://t.co/rHRdIKpP3X",https://twitter.com/SlawomirNitras/status/1400196169813405698,Tue Sep 15 14:43:46 +0000 2009,74463657,False,,22055,143830,1770,468,,Slawomir Nitras,SlawomirNitras,32209,,https://m.facebook.com/SlawomirNitras/,True,Wednesday,Tue 09 15 14:43:46 +0000 2009,".@warszawa lat pomaga repatriantom - wspieramy , mogli rozpocząć nowe życie Ojczyźnie . , Państwo Gladkov , przekazałem klucze nowego mieszkania . Potomkowie polskiej rodziny deportowanej kresów wschodnich głąb ZSRR zamieszkają Bielanach 🙂 https://t.co/rHRdIKpP3X"
,Thu Jun 03 06:33:09 +0000 2021,ŚwiatowyDzieńRoweru rower COP26,https://twitter.com/ItalyinPoland/status/1400339754881781762/video/1,,0,1400339754881781762,ItalyinPoland,1.400335001930113e+18,960912758.0,pl,,False,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dzisiaj obchodzimy #ŚwiatowyDzieńRoweru! Jazda na rowerze jest fajna, dobra dla zdrowia i planety🌍! Aby odkryć zalety #rower, zabieramy Cię na przejażdżkę po @warszawa z Prezydentem @trzaskowski_ i Ambasadorami 🇮🇹 Amati, 🇬🇧 Clunes e 🇨🇦 Scanlon. @PreCop26ITA @ItalyMFA #COP26🚴🏻‍♂ https://t.co/jHOqZeKwWI",https://twitter.com/ItalyinPoland/status/1400339754881781762,Tue Nov 20 17:56:19 +0000 2012,960912758,False,"Profilo ufficiale dell'Ambasciata d'Italia a Varsavia / Oficjalny profil Ambasady Włoch w Warszawie. 
FB & IG: italyinpoland",744,4225,377,79,"Varsavia, Polonia",Italy in Poland,ItalyinPoland,2118,,http://www.ambvarsavia.esteri.it,True,Thursday,Tue 11 20 17:56:19 +0000 2012,"obchodzimy # ŚwiatowyDzieńRoweru ! Jazda rowerze fajna , dobra zdrowia planety 🌍 ! odkryć zalety # rower , zabieramy przejażdżkę @warszawa Prezydentem @trzaskowski _ Ambasadorami 🇮 🇹 Amati , 🇬 🇧 Clunes e 🇨 🇦 Scanlon . @PreCop26ITA @ItalyMFA # COP26 🚴 🏻‍ ♂ https://t.co/jHOqZeKwWI"
,Thu Jun 03 06:07:11 +0000 2021,WorldBicycleDay chronmyklimat Togetherforagreenplanet,,https://twitter.com/AgaMagiera/status/1400327081112834052,7,1400333220873441280,,,,pl,,False,1.400327081112834e+18,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dziekujemy @warszawa @Scanlon_Leslie @AnnaClunes @diploAmati @ItalyinPoland @CanadaPoland @trzaskowski_ @ZDM_Warszawa za spotkanie w ramach 
#WorldBicycleDay 🇵🇱🇨🇦🇬🇧🇮🇹
Oraz za wspolna akcje i inspirację!
#chronmyklimat @COP26 
#Togetherforagreenplanet 🌎🚴‍♂️ https://t.co/QMkycE9HiA",https://twitter.com/ukinpoland/status/1400333220873441280,Wed Oct 28 08:34:08 +0000 2009,85772756,False,Tweeting about 🇵🇱🇬🇧 relations and the work of the British Embassy in Warsaw.,6209,10940,1230,196,Warsaw,UK in Poland 🇬🇧🇵🇱,ukinpoland,19856,,http://www.gov.uk/world/poland,True,Thursday,Wed 10 28 08:34:08 +0000 2009,"Dziekujemy @warszawa @Scanlon_Leslie @AnnaClunes @diploAmati @ItalyinPoland @CanadaPoland @trzaskowski _ @ZDM_Warszawa spotkanie ramach 
 # WorldBicycleDay 🇵 🇱 🇨 🇦 🇬 🇧 🇮 🇹 
 wspolna akcje inspirację ! 
 # chronmyklimat @COP26 
 # Togetherforagreenplanet 🌎 🚴 ‍ ♂ ️ https://t.co/QMkycE9HiA"
,Thu Jun 03 06:19:39 +0000 2021,PrymasWyszyński,,,0,1400336360104415233,,,,pl,,,,18,1.4003315856569672e+18,MT5_14,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Mocno w pamięci mi się zapisały warszawskie procesje na Boże Ciało prowadzone przez #PrymasWyszyński. Był taki tłum, jakby cała #Warszawa przyszła na Krakowskie Przedmieście. To było wydarzenie, ta procesja, tłum, słowa Prymasa"" [x. Adam Boniecki MIC]

#CorpusChristi #RokPrymasa https://t.co/PbVI4YcK3O",https://twitter.com/RadioMaryja/status/1400336360104415233,Mon Feb 02 17:33:21 +0000 2009,19918110,False,Oficjalny profil Radia Maryja na Twitterze.,9745,69659,22,322,Toruń,Radio Maryja,RadioMaryja,322772,,http://www.radiomaryja.pl,True,Thursday,Mon 02 02 17:33:21 +0000 2009,""" Mocno pamięci zapisały warszawskie procesje Boże Ciało prowadzone # PrymasWyszyński . tłum , # Warszawa przyszła Krakowskie Przedmieście . wydarzenie , procesja , tłum , słowa Prymasa "" [ x . Adam Boniecki MIC ] 

 # CorpusChristi # RokPrymasa https://t.co/PbVI4YcK3O"
,Thu Jun 03 06:31:04 +0000 2021,,,http://dlvr.it/S0ytd7,1,1400339231604494338,,,,pl,,False,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Mistrz mistrzowi nierówny https://t.co/9EKMG8Uehi,https://twitter.com/przeglad/status/1400339231604494338,Thu Jul 09 12:48:37 +0000 2009,55224958,False,Od ponad 100 lat piszemy o sporcie! Najstarszy polski dziennik sportowy.,4446,280406,686,542,"Warszawa, Polska",Przegląd Sportowy,przeglad,192765,,http://www.przegladsportowy.onet.pl,True,Thursday,Thu 07 09 12:48:37 +0000 2009,Mistrz mistrzowi nierówny https://t.co/9EKMG8Uehi
,Thu Jun 03 07:58:14 +0000 2021,,,https://twitter.com/trzaskowski_/status/1400151236620472329,3,1400361168829665280,,,,pl,,False,1.4001512366204723e+18,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Panie Prezydencie @trzaskowski_, jedziemy razem w kierunku bardziej zrównoważonej mobilności! 
🇮🇹🤝🏻🇵🇱 
♻️🚲 @warszawa https://t.co/xQnpYWO1Hk",https://twitter.com/ItalyinPoland/status/1400361168829665280,Tue Nov 20 17:56:19 +0000 2012,960912758,False,"Profilo ufficiale dell'Ambasciata d'Italia a Varsavia / Oficjalny profil Ambasady Włoch w Warszawie. 
FB & IG: italyinpoland",744,4225,377,79,"Varsavia, Polonia",Italy in Poland,ItalyinPoland,2118,,http://www.ambvarsavia.esteri.it,True,Thursday,Tue 11 20 17:56:19 +0000 2012,"Panie Prezydencie @trzaskowski _ , jedziemy razem zrównoważonej mobilności ! 
 🇮 🇹 🤝 🏻 🇵 🇱 
 ♻ ️ 🚲 @warszawa https://t.co/xQnpYWO1Hk"
,Thu Jun 03 06:50:00 +0000 2021,,,https://bit.ly/3uMM8LO,95,1400343995084152839,,,,pl,,False,,2,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Cześć polscy przyjaciele 👋 dzisiaj z nami Mateusz Wieteska, środkowy obrońca  Legii Warszawa⚽️ wersja 🇵🇱 na samym dole artykułu 👇

https://t.co/8uUBKveyTM",https://twitter.com/DiMarzio/status/1400343995084152839,Sun Feb 13 17:15:05 +0000 2011,251690031,False,"@skysport international reporter, football transfers expert 🎤",22251,1780632,1721,7691,Milano,Gianluca Di Marzio,DiMarzio,267063,,http://www.gianlucadimarzio.com,True,Thursday,Sun 02 13 17:15:05 +0000 2011,"Cześć polscy przyjaciele 👋 Mateusz Wieteska , środkowy obrońca   Legii Warszawa ⚽ ️ wersja 🇵 🇱 samym dole artykułu 👇 

 https://t.co/8uUBKveyTM"
,Thu Jun 03 07:33:45 +0000 2021,,,https://tvn24.pl/tvnwarszawa/ulice/warszawa-boze-cialo-procesje-w-stolecznych-parafiach-zmiany-w-komunikacji-5111633,6,1400355004662358018,,,,pl,,False,,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Zarząd Transportu Miejskiego zapowiada, że część linii autobusowych może zostać skierowana na objazdy.

Szczegóły:
https://t.co/4pAbvhJooM",https://twitter.com/tvnwarszawa/status/1400355004662358018,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Thursday,Tue 05 12 19:02:00 +0000 2009,"Zarząd Transportu Miejskiego zapowiada , część linii autobusowych zostać skierowana objazdy . 

 Szczegóły : 
 https://t.co/4pAbvhJooM"
,Thu Jun 03 07:34:35 +0000 2021,,,,0,1400355214381752329,,,,pl,,,,1,1.400355004662358e+18,tvnwarszawa,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Zarząd Transportu Miejskiego zapowiada, że część linii autobusowych może zostać skierowana na objazdy.

Szczegóły:
https://t.co/4pAbvhJooM",https://twitter.com/tvn24/status/1400355214381752329,Wed Apr 23 13:12:25 +0000 2008,14493047,False,Najnowsze informacje z Polski i ze świata.,56,1911494,71,2131,Poland,tvn24,tvn24,370154,,http://www.tvn24.pl,True,Thursday,Wed 04 23 13:12:25 +0000 2008,"Zarząd Transportu Miejskiego zapowiada , część linii autobusowych zostać skierowana objazdy . 

 Szczegóły : 
 https://t.co/4pAbvhJooM"
,Thu Jun 03 07:00:57 +0000 2021,Warszawa CentralnaProcesja BożeCiało,https://twitter.com/MDzienynski/status/1400345477581881346/photo/1,,0,1400346751702347776,,,,pl,,False,,2,1.4003454775818813e+18,MDzienynski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",W tym roku także #Warszawa nie ma #CentralnaProcesja #BożeCiało ⁦@RadioZET_NEWS⁩ https://t.co/XjT0i4iJfE,https://twitter.com/RadioZET_NEWS/status/1400346751702347776,Wed Apr 25 08:52:40 +0000 2012,562800078,False,"Blisko Ciebie, obiektywne i niezależne. Takie są Wiadomości #RadioZET | ☎️ Czerwony Telefon: 321 321 100",765,134864,848,515,Poland,Radio ZET NEWS,RadioZET_NEWS,209088,,http://wiadomosci.radiozet.pl,True,Thursday,Wed 04 25 08:52:40 +0000 2012,# Warszawa # CentralnaProcesja # BożeCiało ⁦@RadioZET_NEWS⁩ https://t.co/XjT0i4iJfE
,Thu Jun 03 08:00:28 +0000 2021,WorldBicycleDay,https://twitter.com/CanadaPolska/status/1400361730530856962/photo/1,,11,1400361730530856962,,,,pl,,False,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Dziś Światowy Dzień Roweru!  🚴

Jazda na rowerze to nie tylko aktywność fizyczna dobra dla naszego zdrowia, ale również codzienny krok w zapobieganiu zmianom klimatycznym 🌍🍃

Jakie Waszym zdaniem są główne zalety roweru?

#WorldBicycleDay
@warszawa @ItalyinPoland @ukinpoland https://t.co/YuzQqYgpek",https://twitter.com/CanadaPolska/status/1400361730530856962,Tue Mar 04 10:21:17 +0000 2014,2371710512,False,Ambasada Kanady w Polsce - English: @CanadaPoland - Français: @CanadaPologne - https://t.co/IgTH9LkgVc,1749,1587,601,46,"Warszawa, Polska",CanadaPolska,CanadaPolska,3281,,http://www.canada.pl,True,Thursday,Tue 03 04 10:21:17 +0000 2014,"Światowy Dzień Roweru !   🚴 

 Jazda rowerze aktywność fizyczna dobra zdrowia , codzienny krok zapobieganiu zmianom klimatycznym 🌍 🍃 

 Waszym zdaniem główne zalety roweru ? 

 # WorldBicycleDay 
 @warszawa @ItalyinPoland @ukinpoland https://t.co/YuzQqYgpek"
,Thu Jun 03 08:29:06 +0000 2021,,,,5,1400368937116876801,,,,pl,,,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tragiczny pożar w Pruszkowie pod Warszawą. Nie żyje nastolatek, a kobieta jest w ciężkim stanie po tym, jak około godz. 3 w nocy spłonęło mieszkanie na trzecim piętrze jednego z bloków. Ogień udało się ugasić dopiero przed godz. 7:00",https://twitter.com/RadioZET_NEWS/status/1400368937116876801,Wed Apr 25 08:52:40 +0000 2012,562800078,False,"Blisko Ciebie, obiektywne i niezależne. Takie są Wiadomości #RadioZET | ☎️ Czerwony Telefon: 321 321 100",765,134864,848,515,Poland,Radio ZET NEWS,RadioZET_NEWS,209088,,http://wiadomosci.radiozet.pl,True,Thursday,Wed 04 25 08:52:40 +0000 2012,"Tragiczny pożar Pruszkowie Warszawą . żyje nastolatek , kobieta ciężkim stanie , . 3 nocy spłonęło mieszkanie trzecim piętrze jednego bloków . Ogień udało ugasić dopiero . 7:00"
,Thu Jun 03 10:02:27 +0000 2021,,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27138460.html",141,1400392428574674948,,,,pl,"Warsaw, Poland",False,,41,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chińskie kamery na willi @AndrzejDuda. ""Ryzyko inwigilacji ze strony Pekinu"" https://t.co/jTu9NPl8zb",https://twitter.com/Bart_Wielinski/status/1400392428574674948,Mon Oct 26 08:16:11 +0000 2015,4044862769,False,Łobuz z @gazeta_wyborcza | dawniej korespondent w #Berlin | 📚Wojna lekarzy Hitlera | Profil prywatny | RT nic nie oznacza | Nie zawsze na poważnie,118429,81878,1918,315,"Warszawa, Mazowieckie",Bartosz T. Wieliński 🇵🇱🇪🇺🇺🇦,Bart_Wielinski,159424,,http://wyborcza.pl,True,Thursday,Mon 10 26 08:16:11 +0000 2015,"Chińskie kamery willi @AndrzejDuda . "" Ryzyko inwigilacji strony Pekinu "" https://t.co/jTu9NPl8zb"
,Thu Jun 03 09:54:29 +0000 2021,wyborcza,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27158367,dlaczego-strzykawka-nie-jest-napelniana-przy-pacjencie-tak.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza",10,1400390424204922880,,,,pl,,False,,5,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dlaczego strzykawka nie jest napełniana przy pacjencie? ""Tak się szczepi kurczaki w kurniku"" #wyborcza https://t.co/KwAaAKY8ta",https://twitter.com/gazeta_wyborcza/status/1400390424204922880,Mon Jan 19 10:38:55 +0000 2009,19179390,False,Oficjalne konto Gazety Wyborczej. Agora S.A. przetwarza dane w związku z prowadzeniem profilu. Więcej: https://t.co/v45sKvG0i5,15587,895927,595,1656,Warszawa + 32 miasta,Gazeta Wyborcza.pl,gazeta_wyborcza,236254,,http://www.wyborcza.pl,True,Thursday,Mon 01 19 10:38:55 +0000 2009,"strzykawka napełniana pacjencie ? "" szczepi kurczaki kurniku "" # wyborcza https://t.co/KwAaAKY8ta"
,Thu Jun 03 08:53:27 +0000 2021,wyborcza,,"https://warszawa.wyborcza.pl/warszawa/7,54420,27138460,chinskie-kamery-na-willi-prezydenta-dudy-posel-zlozyl-interpelacje.html?utm_source=facebook.com&utm_medium=SM&utm_campaign=FB_Gazeta_Wyborcza",81,1400375064122560516,,,,pl,,False,,30,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Chińskie kamery na willi prezydenta Dudy. ""Ryzyko inwigilacji ze strony Pekinu"" #wyborcza https://t.co/KnY9TpSyAZ",https://twitter.com/gazeta_wyborcza/status/1400375064122560516,Mon Jan 19 10:38:55 +0000 2009,19179390,False,Oficjalne konto Gazety Wyborczej. Agora S.A. przetwarza dane w związku z prowadzeniem profilu. Więcej: https://t.co/v45sKvG0i5,15587,895927,595,1656,Warszawa + 32 miasta,Gazeta Wyborcza.pl,gazeta_wyborcza,236254,,http://www.wyborcza.pl,True,Thursday,Mon 01 19 10:38:55 +0000 2009,"Chińskie kamery willi prezydenta Dudy . "" Ryzyko inwigilacji strony Pekinu "" # wyborcza https://t.co/KnY9TpSyAZ"
,Thu Jun 03 10:45:53 +0000 2021,,,https://tvn24.pl/tvnwarszawa/najnowsze/warszawa-dzienna-rehabilitacja-dla-dzieci-i-zajecia-wyrownawcze-gdzie-i-jak-skorzystac-5110622,7,1400403359996289024,,,,pl,,False,,4,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Na Białołęce miasto uruchamia ośrodek dziennej rehabilitacji neurologicznej ""Przytulas"". Z kolei w Śródmieściu na dzieci ze specjalnymi potrzebami rozwojowymi czekają zajęcia wyrównawcze.

Szczegóły:
https://t.co/bX2VMCqOdG",https://twitter.com/tvnwarszawa/status/1400403359996289024,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Thursday,Tue 05 12 19:02:00 +0000 2009,"Białołęce miasto uruchamia ośrodek dziennej rehabilitacji neurologicznej "" Przytulas "" . kolei Śródmieściu dzieci specjalnymi potrzebami rozwojowymi czekają zajęcia wyrównawcze . 

 Szczegóły : 
 https://t.co/bX2VMCqOdG"
